person_id,arrival_time,utility,decision,remaining_beds
5c7f80e8-4e7c-477a-b4ff-8de74947d478,288,0.41534143746058083,ACCEPTED,698
5c7f80e8-4e7c-477a-b4ff-8de74947d478,447,0.8553749475010182,ACCEPTED,697
5c7f80e8-4e7c-477a-b4ff-8de74947d478,583,0.6288308413439562,ACCEPTED,696
5c7f80e8-4e7c-477a-b4ff-8de74947d478,33,0.26909951130257076,ACCEPTED,695
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1350,0.8906898528831467,ACCEPTED,694
5c7f80e8-4e7c-477a-b4ff-8de74947d478,616,0.43503764989756155,ACCEPTED,693
5c7f80e8-4e7c-477a-b4ff-8de74947d478,738,0.8379628631546778,ACCEPTED,692
5c7f80e8-4e7c-477a-b4ff-8de74947d478,237,0.9384353733906825,ACCEPTED,691
5c7f80e8-4e7c-477a-b4ff-8de74947d478,65,0.9805456030311546,ACCEPTED,690
5c7f80e8-4e7c-477a-b4ff-8de74947d478,806,0.11165069852105204,ACCEPTED,689
5c7f80e8-4e7c-477a-b4ff-8de74947d478,53,0.10583624005258004,ACCEPTED,688
5c7f80e8-4e7c-477a-b4ff-8de74947d478,451,0.42764830599595555,ACCEPTED,687
5c7f80e8-4e7c-477a-b4ff-8de74947d478,792,0.9829009936765145,ACCEPTED,686
5c7f80e8-4e7c-477a-b4ff-8de74947d478,302,0.3070685312570218,ACCEPTED,685
5c7f80e8-4e7c-477a-b4ff-8de74947d478,566,0.3689575964579299,ACCEPTED,684
5c7f80e8-4e7c-477a-b4ff-8de74947d478,372,0.6152679248804507,ACCEPTED,683
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1269,0.7323055674305663,ACCEPTED,682
5c7f80e8-4e7c-477a-b4ff-8de74947d478,936,0.9568169838155023,ACCEPTED,681
5c7f80e8-4e7c-477a-b4ff-8de74947d478,830,0.6634110483274231,ACCEPTED,680
5c7f80e8-4e7c-477a-b4ff-8de74947d478,418,0.6784490228832196,ACCEPTED,679
5c7f80e8-4e7c-477a-b4ff-8de74947d478,403,0.9473563988088061,ACCEPTED,678
5c7f80e8-4e7c-477a-b4ff-8de74947d478,50,0.8412585539290928,ACCEPTED,677
5c7f80e8-4e7c-477a-b4ff-8de74947d478,837,0.7518850002694917,ACCEPTED,676
5c7f80e8-4e7c-477a-b4ff-8de74947d478,611,0.25527792482828643,ACCEPTED,675
5c7f80e8-4e7c-477a-b4ff-8de74947d478,86,0.741668588499678,ACCEPTED,674
5c7f80e8-4e7c-477a-b4ff-8de74947d478,756,0.7134371329779876,ACCEPTED,673
5c7f80e8-4e7c-477a-b4ff-8de74947d478,382,0.03145507008886361,REJECTED,673
5c7f80e8-4e7c-477a-b4ff-8de74947d478,111,0.6128918432330357,ACCEPTED,672
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1239,0.7073964376816044,ACCEPTED,671
5c7f80e8-4e7c-477a-b4ff-8de74947d478,293,0.1861646575156082,ACCEPTED,670
5c7f80e8-4e7c-477a-b4ff-8de74947d478,225,0.9654123461186259,ACCEPTED,669
5c7f80e8-4e7c-477a-b4ff-8de74947d478,529,0.8351331594288065,ACCEPTED,668
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1102,0.2746809675753162,ACCEPTED,667
5c7f80e8-4e7c-477a-b4ff-8de74947d478,269,0.9363550302880497,ACCEPTED,666
5c7f80e8-4e7c-477a-b4ff-8de74947d478,822,0.8744353446668602,ACCEPTED,665
5c7f80e8-4e7c-477a-b4ff-8de74947d478,92,0.7044260114208228,ACCEPTED,664
5c7f80e8-4e7c-477a-b4ff-8de74947d478,617,0.7791145083692252,ACCEPTED,663
5c7f80e8-4e7c-477a-b4ff-8de74947d478,427,0.5209439983640282,ACCEPTED,662
5c7f80e8-4e7c-477a-b4ff-8de74947d478,286,0.3837883804739781,ACCEPTED,661
5c7f80e8-4e7c-477a-b4ff-8de74947d478,341,0.920607568411078,ACCEPTED,660
5c7f80e8-4e7c-477a-b4ff-8de74947d478,359,0.8964211208133099,ACCEPTED,659
5c7f80e8-4e7c-477a-b4ff-8de74947d478,101,0.8783693891864713,ACCEPTED,658
5c7f80e8-4e7c-477a-b4ff-8de74947d478,233,0.9081835223976615,ACCEPTED,657
5c7f80e8-4e7c-477a-b4ff-8de74947d478,702,0.046219058490598146,REJECTED,657
5c7f80e8-4e7c-477a-b4ff-8de74947d478,833,0.8330959055977467,ACCEPTED,656
5c7f80e8-4e7c-477a-b4ff-8de74947d478,252,0.8144410650005474,ACCEPTED,655
5c7f80e8-4e7c-477a-b4ff-8de74947d478,674,0.5333371357905999,ACCEPTED,654
5c7f80e8-4e7c-477a-b4ff-8de74947d478,61,0.8953726210449598,ACCEPTED,653
5c7f80e8-4e7c-477a-b4ff-8de74947d478,951,0.8655507691112719,ACCEPTED,652
5c7f80e8-4e7c-477a-b4ff-8de74947d478,60,0.6657050146021232,ACCEPTED,651
5c7f80e8-4e7c-477a-b4ff-8de74947d478,871,0.9205427725227966,ACCEPTED,650
5c7f80e8-4e7c-477a-b4ff-8de74947d478,29,0.24451572774336072,ACCEPTED,649
5c7f80e8-4e7c-477a-b4ff-8de74947d478,748,0.7935942244069443,ACCEPTED,648
5c7f80e8-4e7c-477a-b4ff-8de74947d478,557,0.4532325580044158,ACCEPTED,647
5c7f80e8-4e7c-477a-b4ff-8de74947d478,499,0.31428333655054697,ACCEPTED,646
5c7f80e8-4e7c-477a-b4ff-8de74947d478,186,0.7514922511265408,ACCEPTED,645
5c7f80e8-4e7c-477a-b4ff-8de74947d478,720,0.8648308130593115,ACCEPTED,644
5c7f80e8-4e7c-477a-b4ff-8de74947d478,70,0.46600230812877697,ACCEPTED,643
5c7f80e8-4e7c-477a-b4ff-8de74947d478,385,0.5212894231677336,ACCEPTED,642
5c7f80e8-4e7c-477a-b4ff-8de74947d478,463,0.4936940645143354,ACCEPTED,641
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1322,0.11173790569419077,REJECTED,641
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1331,0.7761108934616199,ACCEPTED,640
5c7f80e8-4e7c-477a-b4ff-8de74947d478,157,0.45040012811351104,ACCEPTED,639
5c7f80e8-4e7c-477a-b4ff-8de74947d478,879,0.7672956191747827,ACCEPTED,638
5c7f80e8-4e7c-477a-b4ff-8de74947d478,158,0.8378971379331666,ACCEPTED,637
5c7f80e8-4e7c-477a-b4ff-8de74947d478,168,0.8690379788478143,ACCEPTED,636
5c7f80e8-4e7c-477a-b4ff-8de74947d478,619,0.6514632138512219,ACCEPTED,635
5c7f80e8-4e7c-477a-b4ff-8de74947d478,728,0.71775558608431,ACCEPTED,634
5c7f80e8-4e7c-477a-b4ff-8de74947d478,303,0.5400121756736451,ACCEPTED,633
5c7f80e8-4e7c-477a-b4ff-8de74947d478,211,0.35499128429105437,ACCEPTED,632
5c7f80e8-4e7c-477a-b4ff-8de74947d478,150,0.7615306751345442,ACCEPTED,631
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1419,0.605490567780848,ACCEPTED,630
5c7f80e8-4e7c-477a-b4ff-8de74947d478,27,0.9636046620861881,ACCEPTED,629
5c7f80e8-4e7c-477a-b4ff-8de74947d478,290,0.7223519871171398,ACCEPTED,628
5c7f80e8-4e7c-477a-b4ff-8de74947d478,436,0.942833370183165,ACCEPTED,627
5c7f80e8-4e7c-477a-b4ff-8de74947d478,524,0.9083699535653883,ACCEPTED,626
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1262,0.8534873640216653,ACCEPTED,625
5c7f80e8-4e7c-477a-b4ff-8de74947d478,168,0.44038791781481434,ACCEPTED,624
5c7f80e8-4e7c-477a-b4ff-8de74947d478,75,0.5285450413226038,ACCEPTED,623
5c7f80e8-4e7c-477a-b4ff-8de74947d478,352,0.8676944788865366,ACCEPTED,622
5c7f80e8-4e7c-477a-b4ff-8de74947d478,709,0.4473621949323649,ACCEPTED,621
5c7f80e8-4e7c-477a-b4ff-8de74947d478,270,0.3552846612451548,ACCEPTED,620
5c7f80e8-4e7c-477a-b4ff-8de74947d478,596,0.8141452439460375,ACCEPTED,619
5c7f80e8-4e7c-477a-b4ff-8de74947d478,631,0.15647861329979662,ACCEPTED,618
5c7f80e8-4e7c-477a-b4ff-8de74947d478,675,0.9364947703991517,ACCEPTED,617
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1017,0.7336356746401387,ACCEPTED,616
5c7f80e8-4e7c-477a-b4ff-8de74947d478,175,0.5908739417893036,ACCEPTED,615
5c7f80e8-4e7c-477a-b4ff-8de74947d478,110,0.4841099972260002,ACCEPTED,614
5c7f80e8-4e7c-477a-b4ff-8de74947d478,755,0.5960753468996984,ACCEPTED,613
5c7f80e8-4e7c-477a-b4ff-8de74947d478,527,0.69149950034538,ACCEPTED,612
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1289,0.7970780951516391,ACCEPTED,611
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1034,0.32489257638826585,ACCEPTED,610
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1145,0.9234506130216427,ACCEPTED,609
5c7f80e8-4e7c-477a-b4ff-8de74947d478,731,0.6178950096000986,ACCEPTED,608
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1248,0.8047032396929097,ACCEPTED,607
5c7f80e8-4e7c-477a-b4ff-8de74947d478,13,0.8142610542746499,ACCEPTED,606
5c7f80e8-4e7c-477a-b4ff-8de74947d478,213,0.6555348856478922,ACCEPTED,605
5c7f80e8-4e7c-477a-b4ff-8de74947d478,571,0.9136624270558164,ACCEPTED,604
5c7f80e8-4e7c-477a-b4ff-8de74947d478,69,0.5509714950265975,ACCEPTED,603
5c7f80e8-4e7c-477a-b4ff-8de74947d478,775,0.6889570150635457,ACCEPTED,602
5c7f80e8-4e7c-477a-b4ff-8de74947d478,170,0.6225287620262817,ACCEPTED,601
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1358,0.5582920206074091,ACCEPTED,600
5c7f80e8-4e7c-477a-b4ff-8de74947d478,941,0.143854563822953,ACCEPTED,599
5c7f80e8-4e7c-477a-b4ff-8de74947d478,546,0.23893610975590432,ACCEPTED,598
5c7f80e8-4e7c-477a-b4ff-8de74947d478,528,0.8841238077625554,ACCEPTED,597
5c7f80e8-4e7c-477a-b4ff-8de74947d478,41,0.7107730014281567,ACCEPTED,596
5c7f80e8-4e7c-477a-b4ff-8de74947d478,650,0.5906175027566539,ACCEPTED,595
5c7f80e8-4e7c-477a-b4ff-8de74947d478,483,0.029866069778023224,REJECTED,595
5c7f80e8-4e7c-477a-b4ff-8de74947d478,710,0.7166663841043017,ACCEPTED,594
5c7f80e8-4e7c-477a-b4ff-8de74947d478,343,0.5749511102546735,ACCEPTED,593
5c7f80e8-4e7c-477a-b4ff-8de74947d478,684,0.41826338788075135,ACCEPTED,592
5c7f80e8-4e7c-477a-b4ff-8de74947d478,606,0.47460035399976297,ACCEPTED,591
5c7f80e8-4e7c-477a-b4ff-8de74947d478,409,0.7156476067475698,ACCEPTED,590
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1193,0.5597712990060233,ACCEPTED,589
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1376,0.4887713666326478,ACCEPTED,588
5c7f80e8-4e7c-477a-b4ff-8de74947d478,551,0.8467893554482067,ACCEPTED,587
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1385,0.6841695396430613,ACCEPTED,586
5c7f80e8-4e7c-477a-b4ff-8de74947d478,57,0.3518417920549472,ACCEPTED,585
5c7f80e8-4e7c-477a-b4ff-8de74947d478,0,0.1347099324378466,ACCEPTED,584
5c7f80e8-4e7c-477a-b4ff-8de74947d478,343,0.3375976301792455,ACCEPTED,583
5c7f80e8-4e7c-477a-b4ff-8de74947d478,692,0.8283542197926315,ACCEPTED,582
5c7f80e8-4e7c-477a-b4ff-8de74947d478,392,0.7585175648958338,ACCEPTED,581
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1399,0.5101216823839473,ACCEPTED,580
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1429,0.3438189683348181,ACCEPTED,579
5c7f80e8-4e7c-477a-b4ff-8de74947d478,256,0.8684763210393531,ACCEPTED,578
5c7f80e8-4e7c-477a-b4ff-8de74947d478,173,0.47808996726424935,ACCEPTED,577
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1025,0.6266669028600189,ACCEPTED,576
5c7f80e8-4e7c-477a-b4ff-8de74947d478,59,0.9215960011511062,ACCEPTED,575
5c7f80e8-4e7c-477a-b4ff-8de74947d478,236,0.7690993523483636,ACCEPTED,574
5c7f80e8-4e7c-477a-b4ff-8de74947d478,116,0.7249870265142516,ACCEPTED,573
5c7f80e8-4e7c-477a-b4ff-8de74947d478,313,0.96424915729122,ACCEPTED,572
5c7f80e8-4e7c-477a-b4ff-8de74947d478,801,0.3889265662337552,ACCEPTED,571
5c7f80e8-4e7c-477a-b4ff-8de74947d478,144,0.15628215607832388,ACCEPTED,570
5c7f80e8-4e7c-477a-b4ff-8de74947d478,325,0.42103740341913376,ACCEPTED,569
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1120,0.7099983411616861,ACCEPTED,568
5c7f80e8-4e7c-477a-b4ff-8de74947d478,443,0.7923797368739501,ACCEPTED,567
5c7f80e8-4e7c-477a-b4ff-8de74947d478,343,0.6217071255058941,ACCEPTED,566
5c7f80e8-4e7c-477a-b4ff-8de74947d478,300,0.22519899411771985,ACCEPTED,565
5c7f80e8-4e7c-477a-b4ff-8de74947d478,822,0.7249038225920635,ACCEPTED,564
5c7f80e8-4e7c-477a-b4ff-8de74947d478,300,0.9787544143965456,ACCEPTED,563
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1192,0.600828730239969,ACCEPTED,562
5c7f80e8-4e7c-477a-b4ff-8de74947d478,129,0.08723003850447107,REJECTED,562
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1429,0.7114649593303518,ACCEPTED,561
5c7f80e8-4e7c-477a-b4ff-8de74947d478,562,0.8713584841680792,ACCEPTED,560
5c7f80e8-4e7c-477a-b4ff-8de74947d478,458,0.3425088575265301,ACCEPTED,559
5c7f80e8-4e7c-477a-b4ff-8de74947d478,159,0.39702656563739647,ACCEPTED,558
5c7f80e8-4e7c-477a-b4ff-8de74947d478,197,0.7014117839306879,ACCEPTED,557
5c7f80e8-4e7c-477a-b4ff-8de74947d478,642,0.7942703920165454,ACCEPTED,556
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1124,0.9050343528117409,ACCEPTED,555
5c7f80e8-4e7c-477a-b4ff-8de74947d478,165,0.7469091310083534,ACCEPTED,554
5c7f80e8-4e7c-477a-b4ff-8de74947d478,748,0.3549474674609722,ACCEPTED,553
5c7f80e8-4e7c-477a-b4ff-8de74947d478,142,0.692993917425196,ACCEPTED,552
5c7f80e8-4e7c-477a-b4ff-8de74947d478,911,0.48065454822935505,ACCEPTED,551
5c7f80e8-4e7c-477a-b4ff-8de74947d478,474,0.968643669840608,ACCEPTED,550
5c7f80e8-4e7c-477a-b4ff-8de74947d478,372,0.21307232660558945,ACCEPTED,549
5c7f80e8-4e7c-477a-b4ff-8de74947d478,551,0.7279309660152363,ACCEPTED,548
5c7f80e8-4e7c-477a-b4ff-8de74947d478,765,0.3477591571298621,ACCEPTED,547
5c7f80e8-4e7c-477a-b4ff-8de74947d478,617,0.8615276150462093,ACCEPTED,546
5c7f80e8-4e7c-477a-b4ff-8de74947d478,263,0.8691756483356856,ACCEPTED,545
5c7f80e8-4e7c-477a-b4ff-8de74947d478,155,0.595464544399867,ACCEPTED,544
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1064,0.0034459157701369693,REJECTED,544
5c7f80e8-4e7c-477a-b4ff-8de74947d478,299,0.19909506527361626,ACCEPTED,543
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1388,0.21069769974261862,ACCEPTED,542
5c7f80e8-4e7c-477a-b4ff-8de74947d478,38,0.4160750337818037,ACCEPTED,541
5c7f80e8-4e7c-477a-b4ff-8de74947d478,686,0.8267896995288013,ACCEPTED,540
5c7f80e8-4e7c-477a-b4ff-8de74947d478,323,0.5187635213996081,ACCEPTED,539
5c7f80e8-4e7c-477a-b4ff-8de74947d478,750,0.8908189359837855,ACCEPTED,538
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1376,0.034573218112589364,REJECTED,538
5c7f80e8-4e7c-477a-b4ff-8de74947d478,782,0.9039547666391223,ACCEPTED,537
5c7f80e8-4e7c-477a-b4ff-8de74947d478,410,0.8509835979269262,ACCEPTED,536
5c7f80e8-4e7c-477a-b4ff-8de74947d478,100,0.8260055285128018,ACCEPTED,535
5c7f80e8-4e7c-477a-b4ff-8de74947d478,420,0.9076119343982693,ACCEPTED,534
5c7f80e8-4e7c-477a-b4ff-8de74947d478,256,0.6744963232707576,ACCEPTED,533
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1207,0.8820694988417919,ACCEPTED,532
5c7f80e8-4e7c-477a-b4ff-8de74947d478,264,0.9582975737759925,ACCEPTED,531
5c7f80e8-4e7c-477a-b4ff-8de74947d478,561,0.610212396555512,ACCEPTED,530
5c7f80e8-4e7c-477a-b4ff-8de74947d478,602,0.875244592789484,ACCEPTED,529
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1002,0.6641827356870204,ACCEPTED,528
5c7f80e8-4e7c-477a-b4ff-8de74947d478,249,0.7961196246550187,ACCEPTED,527
5c7f80e8-4e7c-477a-b4ff-8de74947d478,367,0.9787575580344869,ACCEPTED,526
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1176,0.9767625771327526,ACCEPTED,525
5c7f80e8-4e7c-477a-b4ff-8de74947d478,560,0.8183426412748902,ACCEPTED,524
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1300,0.7089775996923502,ACCEPTED,523
5c7f80e8-4e7c-477a-b4ff-8de74947d478,664,0.8459973645310239,ACCEPTED,522
5c7f80e8-4e7c-477a-b4ff-8de74947d478,301,0.20452602000806483,ACCEPTED,521
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1437,0.5375900132908638,ACCEPTED,520
5c7f80e8-4e7c-477a-b4ff-8de74947d478,426,0.19740409416464513,ACCEPTED,519
5c7f80e8-4e7c-477a-b4ff-8de74947d478,423,0.9227442369316192,ACCEPTED,518
5c7f80e8-4e7c-477a-b4ff-8de74947d478,852,0.7350216036266323,ACCEPTED,517
5c7f80e8-4e7c-477a-b4ff-8de74947d478,486,0.4453790249275241,ACCEPTED,516
5c7f80e8-4e7c-477a-b4ff-8de74947d478,252,0.827279569081832,ACCEPTED,515
5c7f80e8-4e7c-477a-b4ff-8de74947d478,781,0.016325872915631104,REJECTED,515
5c7f80e8-4e7c-477a-b4ff-8de74947d478,55,0.26711338817587515,ACCEPTED,514
5c7f80e8-4e7c-477a-b4ff-8de74947d478,234,0.45280218129636585,ACCEPTED,513
5c7f80e8-4e7c-477a-b4ff-8de74947d478,719,0.7159378723824837,ACCEPTED,512
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1059,0.7559601789966561,ACCEPTED,511
5c7f80e8-4e7c-477a-b4ff-8de74947d478,63,0.9025382717081913,ACCEPTED,510
5c7f80e8-4e7c-477a-b4ff-8de74947d478,252,0.9099381297005847,ACCEPTED,509
5c7f80e8-4e7c-477a-b4ff-8de74947d478,341,0.5696794513956517,ACCEPTED,508
5c7f80e8-4e7c-477a-b4ff-8de74947d478,552,0.17134917583537057,ACCEPTED,507
5c7f80e8-4e7c-477a-b4ff-8de74947d478,118,0.07016198908165518,REJECTED,507
5c7f80e8-4e7c-477a-b4ff-8de74947d478,412,0.15898426320682085,ACCEPTED,506
5c7f80e8-4e7c-477a-b4ff-8de74947d478,621,0.4968898720561298,ACCEPTED,505
5c7f80e8-4e7c-477a-b4ff-8de74947d478,239,0.10296983443304258,REJECTED,505
5c7f80e8-4e7c-477a-b4ff-8de74947d478,775,0.8240395700201453,ACCEPTED,504
5c7f80e8-4e7c-477a-b4ff-8de74947d478,580,0.4253438490008958,ACCEPTED,503
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1138,0.8222372310928542,ACCEPTED,502
5c7f80e8-4e7c-477a-b4ff-8de74947d478,867,0.43830500340960765,ACCEPTED,501
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1088,0.8482476302238748,ACCEPTED,500
5c7f80e8-4e7c-477a-b4ff-8de74947d478,185,0.47320802730602596,ACCEPTED,499
5c7f80e8-4e7c-477a-b4ff-8de74947d478,425,0.6931479239031931,ACCEPTED,498
5c7f80e8-4e7c-477a-b4ff-8de74947d478,11,0.15725107523935505,ACCEPTED,497
5c7f80e8-4e7c-477a-b4ff-8de74947d478,208,0.733270366061307,ACCEPTED,496
5c7f80e8-4e7c-477a-b4ff-8de74947d478,554,0.4472643445363921,ACCEPTED,495
5c7f80e8-4e7c-477a-b4ff-8de74947d478,111,0.9094467757382845,ACCEPTED,494
5c7f80e8-4e7c-477a-b4ff-8de74947d478,373,0.5658552649203377,ACCEPTED,493
5c7f80e8-4e7c-477a-b4ff-8de74947d478,773,0.8333994290802748,ACCEPTED,492
5c7f80e8-4e7c-477a-b4ff-8de74947d478,727,0.8171626329376069,ACCEPTED,491
5c7f80e8-4e7c-477a-b4ff-8de74947d478,691,0.09904366927211183,REJECTED,491
5c7f80e8-4e7c-477a-b4ff-8de74947d478,721,0.745889618438962,ACCEPTED,490
5c7f80e8-4e7c-477a-b4ff-8de74947d478,378,0.8817080686562064,ACCEPTED,489
5c7f80e8-4e7c-477a-b4ff-8de74947d478,771,0.47266116184253426,ACCEPTED,488
5c7f80e8-4e7c-477a-b4ff-8de74947d478,309,0.7607934906375319,ACCEPTED,487
5c7f80e8-4e7c-477a-b4ff-8de74947d478,525,0.957592649309658,ACCEPTED,486
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1375,0.8538061876416305,ACCEPTED,485
5c7f80e8-4e7c-477a-b4ff-8de74947d478,525,0.8284835731522999,ACCEPTED,484
5c7f80e8-4e7c-477a-b4ff-8de74947d478,49,0.8544123866511018,ACCEPTED,483
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1026,0.6355861665368671,ACCEPTED,482
5c7f80e8-4e7c-477a-b4ff-8de74947d478,840,0.9555780960123439,ACCEPTED,481
5c7f80e8-4e7c-477a-b4ff-8de74947d478,294,0.7666478007171943,ACCEPTED,480
5c7f80e8-4e7c-477a-b4ff-8de74947d478,410,0.86197766719931,ACCEPTED,479
5c7f80e8-4e7c-477a-b4ff-8de74947d478,791,0.8551928684458121,ACCEPTED,478
5c7f80e8-4e7c-477a-b4ff-8de74947d478,982,0.9793715591877854,ACCEPTED,477
5c7f80e8-4e7c-477a-b4ff-8de74947d478,312,0.7541657877815664,ACCEPTED,476
5c7f80e8-4e7c-477a-b4ff-8de74947d478,24,0.6972129329920833,ACCEPTED,475
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1118,0.966473879875891,ACCEPTED,474
5c7f80e8-4e7c-477a-b4ff-8de74947d478,663,0.5395198555774466,ACCEPTED,473
5c7f80e8-4e7c-477a-b4ff-8de74947d478,833,0.3929183207795113,ACCEPTED,472
5c7f80e8-4e7c-477a-b4ff-8de74947d478,313,0.2282765781843932,ACCEPTED,471
5c7f80e8-4e7c-477a-b4ff-8de74947d478,663,0.8696227856428682,ACCEPTED,470
5c7f80e8-4e7c-477a-b4ff-8de74947d478,526,0.8313093400264092,ACCEPTED,469
5c7f80e8-4e7c-477a-b4ff-8de74947d478,187,0.8968379295530194,ACCEPTED,468
5c7f80e8-4e7c-477a-b4ff-8de74947d478,180,0.5874649736342903,ACCEPTED,467
5c7f80e8-4e7c-477a-b4ff-8de74947d478,809,0.7390340384836154,ACCEPTED,466
5c7f80e8-4e7c-477a-b4ff-8de74947d478,100,0.7021603182730214,ACCEPTED,465
5c7f80e8-4e7c-477a-b4ff-8de74947d478,391,0.779641278116138,ACCEPTED,464
5c7f80e8-4e7c-477a-b4ff-8de74947d478,991,0.9581454956873742,ACCEPTED,463
5c7f80e8-4e7c-477a-b4ff-8de74947d478,363,0.35899128736714886,ACCEPTED,462
5c7f80e8-4e7c-477a-b4ff-8de74947d478,807,0.9801817771389693,ACCEPTED,461
5c7f80e8-4e7c-477a-b4ff-8de74947d478,914,0.8771119401057693,ACCEPTED,460
5c7f80e8-4e7c-477a-b4ff-8de74947d478,1330,0.8506640196860489,ACCEPTED,459
5c7f80e8-4e7c-477a-b4ff-8de74947d478,355,0.6858484289780687,ACCEPTED,458
5c7f80e8-4e7c-477a-b4ff-8de74947d478,257,0.8564767879602806,ACCEPTED,457
5c7f80e8-4e7c-477a-b4ff-8de74947d478,231,0.9210062356750064,ACCEPTED,456
5c7f80e8-4e7c-477a-b4ff-8de74947d478,296,0.947843664513634,ACCEPTED,455
5c7f80e8-4e7c-477a-b4ff-8de74947d478,95,0.8165496891910671,ACCEPTED,454
5c7f80e8-4e7c-477a-b4ff-8de74947d478,244,0.7852850192982496,ACCEPTED,453
5c7f80e8-4e7c-477a-b4ff-8de74947d478,670,0.7152293887699005,ACCEPTED,452
5c7f80e8-4e7c-477a-b4ff-8de74947d478,336,0.41060890831509245,ACCEPTED,451
